ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,QTR_ID,MONTH_ID,YEAR_ID,MSRP
10355,25,100.0,2,4,12,2004,148
10363,28,58.18,13,1,1,2005,148
10378,49,67.14,8,1,2,2005,148
10390,49,100.0,3,1,3,2005,148
10110,42,61.29,9,1,3,2003,71
10124,23,57.73,8,2,5,2003,71
10148,29,81.25,2,3,9,2003,71
10161,25,80.54,1,4,10,2003,71
10173,39,71.98,15,4,11,2003,71
10182,44,69.84,12,4,11,2003,71
10193,25,76.26,16,4,11,2003,71
10204,45,76.26,6,4,12,2003,71
10213,25,83.39,2,1,1,2004,71
10227,37,57.73,12,1,3,2004,71
10241,30,66.99,4,2,4,2004,71
10267,36,75.55,1,3,7,2004,71
10279,26,60.58,1,3,8,2004,71
10288,23,73.41,7,3,9,2004,71
10302,23,72.7,3,4,10,2003,71
10311,25,66.99,2,4,10,2004,71
10332,21,100.0,3,4,11,2004,71
10344,26,63.43,5,4,11,2004,71
10367,44,85.25,9,1,1,2005,71
10380,24,100.0,2,1,2,2005,71
10407,66,66.99,4,2,4,2005,71
10420,36,57.73,7,2,5,2005,71
10110,36,85.25,13,1,3,2003,73
10124,22,77.9,12,2,5,2003,73
10148,25,60.26,6,3,9,2003,73
10161,37,72.76,5,4,10,2003,73
10172,32,75.69,3,4,11,2003,73
10182,47,74.22,16,4,11,2003,73
10192,37,69.82,4,4,11,2003,73
10204,20,62.47,10,4,12,2003,73
10212,41,82.31,3,1,1,2004,73
10226,21,60.26,1,1,2,2004,73
10241,22,76.43,8,2,4,2004,73
10267,40,80.1,5,3,7,2004,73
10279,32,74.96,5,3,8,2004,73
10288,36,66.14,11,3,9,2004,73
10301,27,72.02,1,4,10,2003,73
10311,26,87.45,6,4,10,2004,73
10321,30,70.55,3,4,11,2004,73
10332,23,56.84,4,4,11,2004,73
10344,29,59.53,7,4,11,2004,73
10367,21,60.37,10,1,1,2005,73
10380,34,100.0,3,1,2,2005,73
10407,26,76.43,8,2,4,2005,73
10420,60,64.67,11,2,5,2005,73
10104,35,55.49,6,1,1,2003,57
10115,47,69.36,2,2,4,2003,57
10127,20,60.69,8,2,6,2003,57
10141,20,54.33,2,3,8,2003,57
10152,25,65.31,4,3,9,2003,57
10165,25,69.36,9,4,10,2003,57
10176,27,68.78,8,4,11,2003,57
10184,31,60.11,3,4,11,2003,57
10195,44,66.47,3,4,11,2003,57
10207,49,46.82,4,4,12,2003,57
10220,26,56.07,8,1,2,2004,57
10230,36,54.33,6,1,3,2004,57
10246,44,52.6,2,2,5,2004,57
10259,28,46.82,1,2,6,2004,57
10271,45,64.74,2,3,7,2004,57
10282,29,46.82,11,3,8,2004,57
10292,40,53.75,5,3,9,2004,57
10305,45,61.85,2,4,10,2004,57
10314,44,53.18,11,4,10,2004,57
10324,25,69.16,14,4,11,2004,57
10336,45,100.0,4,4,11,2004,57
10349,48,47.4,4,4,12,2004,57
10358,44,60.76,14,4,12,2004,57
10371,25,97.27,12,1,1,2005,57
10383,22,91.76,2,1,2,2005,57
10394,31,50.29,2,1,3,2005,57
10412,21,52.6,2,2,5,2005,57
10425,55,46.82,1,2,5,2005,57
10107,25,100.0,3,1,2,2003,112
10120,35,98.05,1,2,4,2003,112
10134,35,93.54,3,3,7,2003,112
10145,43,95.8,7,3,8,2003,112
10159,44,100.0,15,4,10,2003,112
10168,50,100.0,2,4,10,2003,112
10180,48,100.0,10,4,11,2003,112
10188,25,100.0,2,4,11,2003,112
10201,39,100.0,3,4,12,2003,112
10211,25,90.16,15,1,1,2004,112
10223,32,91.29,2,1,2,2004,112
10237,20,100.0,8,2,4,2004,112
10251,26,100.0,3,2,5,2004,112
10263,42,100.0,3,2,6,2004,112
10275,21,100.0,2,3,7,2004,112
10285,34,100.0,7,3,8,2004,112
10299,47,100.0,10,3,9,2004,112
10309,21,100.0,6,4,10,2004,112
10318,48,100.0,2,4,11,2004,112
10329,30,87.78,7,4,11,2004,112
10339,27,84.39,10,4,11,2004,112
10362,50,96.92,2,1,1,2005,112
10374,38,100.0,6,1,2,2005,112
10389,45,100.0,1,1,3,2005,112
10403,46,100.0,8,2,4,2005,112
10417,35,100.0,3,2,5,2005,112
10110,29,59.37,15,1,3,2003,50
10123,50,59.87,1,2,5,2003,50
10137,26,49.81,1,3,7,2003,50
10148,47,56.85,8,3,9,2003,50
10161,23,53.33,7,4,10,2003,50
10172,34,42.76,5,4,11,2003,50
10181,34,53.83,1,4,11,2003,50
10192,47,53.83,6,4,11,2003,50
10204,45,49.81,12,4,12,2003,50
10212,45,53.33,5,1,1,2004,50
10226,36,43.27,3,1,2,2004,50
10241,21,40.25,10,2,4,2004,50
10266,28,48.3,1,3,7,2004,50
10278,35,45.28,1,3,8,2004,50
10288,50,52.32,13,3,9,2004,50
10301,22,51.32,3,4,10,2003,50
10311,45,49.3,8,4,10,2004,50
10321,48,42.26,5,4,11,2004,50
10332,20,87.96,5,4,11,2004,50
10343,27,36.21,6,4,11,2004,50
10367,38,38.5,11,1,1,2005,50
10379,32,100.0,3,1,2,2005,50
10407,64,40.25,10,2,4,2005,50
10420,37,60.37,13,2,5,2005,50
10106,28,88.63,4,1,2,2003,109
10120,39,100.0,10,2,4,2003,109
10133,41,94.1,5,2,6,2003,109
10145,40,87.54,16,3,8,2003,109
10168,49,100.0,11,4,10,2003,109
10210,27,98.48,9,1,1,2004,109
10223,34,100.0,11,1,2,2004,109
10235,23,96.29,5,2,4,2004,109
10250,31,88.63,6,2,5,2004,109
10262,34,97.38,1,2,6,2004,109
10275,25,95.2,11,3,7,2004,109
10284,22,100.0,3,3,8,2004,109
10297,32,100.0,6,3,9,2004,109
10308,31,100.0,9,4,10,2004,109
10316,25,100.0,1,4,11,2004,109
10328,47,87.54,14,4,11,2004,109
10339,21,50.65,7,4,11,2004,109
10353,28,71.73,2,4,12,2004,109
10374,46,94.1,3,1,2,2005,109
10386,33,41.71,11,1,3,2005,109
10398,43,100.0,16,1,3,2005,109
10401,38,96.29,5,2,4,2005,109
10416,47,88.63,6,2,5,2005,109
10101,45,31.2,3,1,1,2003,33
10110,20,35.51,3,1,3,2003,33
10124,45,37.84,2,2,5,2003,33
10149,36,33.19,7,3,9,2003,33
10162,37,27.22,5,4,10,2003,33
10173,31,31.53,9,4,11,2003,33
10182,39,36.84,6,4,11,2003,33
10193,26,29.21,10,4,11,2003,33
10205,32,37.17,5,4,12,2003,33
10214,20,34.19,3,1,1,2004,33
10227,42,29.21,6,1,3,2004,33
10243,33,29.54,1,2,4,2004,33
10280,20,28.88,12,3,8,2004,33
10288,29,38.17,1,3,9,2004,33
10304,23,30.2,16,4,10,2004,33
10312,39,29.54,13,4,10,2004,33
10322,20,100.0,3,4,11,2004,33
10332,45,81.91,6,4,11,2004,33
10344,20,35.18,6,4,11,2004,33
10356,48,100.0,5,4,12,2004,33
10367,23,36.29,13,1,1,2005,33
10380,32,70.56,4,1,2,2005,33
10391,33,100.0,8,1,3,2005,33
10409,61,29.54,1,2,4,2005,33
10420,45,26.88,1,2,5,2005,33
10107,38,83.03,7,1,2,2003,76
10120,34,83.79,5,2,4,2003,76
10134,43,83.03,7,3,7,2003,76
10145,47,83.03,11,3,8,2003,76
10158,22,67.03,1,4,10,2003,76
10168,29,75.41,6,4,10,2003,76
10180,28,68.55,14,4,11,2003,76
10188,40,91.4,6,4,11,2003,76
10201,25,73.88,7,4,12,2003,76
10210,30,61.7,4,1,1,2004,76
10223,38,69.31,6,1,2,2004,76
10236,36,87.6,3,2,4,2004,76
10250,32,87.6,1,2,5,2004,76
10263,37,62.46,7,2,6,2004,76
10275,30,79.98,6,3,7,2004,76
10285,39,70.08,11,3,8,2004,76
10297,32,65.51,1,3,9,2004,76
10308,47,63.22,4,4,10,2004,76
10318,26,86.83,6,4,11,2004,76
10329,37,94.43,4,4,11,2004,76
10340,55,79.98,8,4,11,2004,76
10363,21,100.0,8,1,1,2005,76
10375,23,100.0,9,1,2,2005,76
10389,49,81.4,2,1,3,2005,76
10402,59,87.6,3,2,4,2005,76
10416,32,87.6,1,2,5,2005,76
10105,43,100.0,9,1,2,2003,122
10117,41,100.0,3,2,4,2003,122
10129,45,100.0,9,2,6,2003,122
10142,33,100.0,6,3,8,2003,122
10153,40,100.0,5,3,9,2003,122
10167,33,100.0,16,4,10,2003,122
10177,50,100.0,7,4,11,2003,122
10185,30,100.0,7,4,11,2003,122
10197,41,100.0,13,4,11,2003,122
10208,35,100.0,7,1,1,2004,122
10221,49,100.0,1,1,2,2004,122
10232,46,100.0,4,1,3,2004,122
10248,48,100.0,10,2,5,2004,122
10261,36,100.0,8,2,6,2004,122
10273,22,100.0,11,3,7,2004,122
10283,42,100.0,13,3,8,2004,122
10293,21,100.0,2,3,9,2004,122
10306,29,100.0,7,4,10,2004,122
10315,35,100.0,6,4,10,2004,122
10326,41,100.0,4,4,11,2004,122
10337,29,71.97,4,4,11,2004,122
10350,34,50.33,7,4,12,2004,122
10372,37,100.0,8,1,1,2005,122
10384,28,80.54,3,1,2,2005,122
10396,49,100.0,6,1,3,2005,122
10414,23,100.0,10,2,5,2005,122
10101,46,53.76,2,1,1,2003,44
10110,39,44.35,2,1,3,2003,44
10124,22,45.25,1,2,5,2003,44
10149,49,49.28,6,3,9,2003,44
10162,43,36.29,4,4,10,2003,44
10173,27,41.22,8,4,11,2003,44
10182,31,36.74,5,4,11,2003,44
10193,20,50.62,9,4,11,2003,44
10205,24,38.08,4,4,12,2003,44
10214,49,47.94,2,1,1,2004,44
10227,24,48.38,5,1,3,2004,44
10244,39,45.25,9,2,4,2004,44
10255,37,45.7,2,2,6,2004,44
10280,45,47.49,11,3,8,2004,44
10289,45,48.38,4,3,9,2004,44
10304,44,39.42,15,4,10,2004,44
10312,23,37.63,12,4,10,2004,44
10322,30,100.0,4,4,11,2004,44
10332,26,85.52,10,4,11,2004,44
10345,43,53.76,1,4,11,2004,44
10356,26,31.86,7,4,12,2004,44
10367,28,30.59,12,1,1,2005,44
10380,27,68.35,5,1,2,2005,44
10391,24,100.0,1,1,3,2005,44
10421,40,45.7,2,2,5,2005,44
10103,36,100.0,1,1,1,2003,127
10114,21,100.0,5,2,4,2003,127
10126,27,100.0,1,2,5,2003,127
10140,47,100.0,1,3,7,2003,127
10151,42,100.0,8,3,9,2003,127
10165,32,100.0,17,4,10,2003,127
10175,28,100.0,6,4,11,2003,127
10184,24,100.0,11,4,11,2003,127
10194,49,100.0,1,4,11,2003,127
10207,46,100.0,12,4,12,2003,127
10217,28,100.0,1,1,2,2004,127
10229,48,100.0,6,1,3,2004,127
10246,29,100.0,10,2,5,2004,127
10259,47,100.0,9,2,6,2004,127
10271,43,100.0,10,3,7,2004,127
10281,25,100.0,6,3,8,2004,127
10291,48,100.0,1,3,9,2004,127
10305,24,100.0,10,4,10,2004,127
10313,42,100.0,4,4,10,2004,127
10324,31,100.0,2,4,11,2004,127
10334,42,100.0,5,4,11,2004,127
10348,37,100.0,1,4,11,2004,127
10358,41,100.0,7,4,12,2004,127
10371,20,100.0,5,1,1,2005,127
10382,20,100.0,3,1,2,2005,127
10412,70,100.0,10,2,5,2005,127
10425,49,100.0,9,2,5,2005,127
10108,35,58.87,15,1,3,2003,69
10121,32,76.88,2,2,5,2003,69
10135,29,61.64,16,3,7,2003,69
10145,27,60.95,3,3,8,2003,69
10159,27,80.34,11,4,10,2003,69
10169,38,74.11,11,4,11,2003,69
10180,35,72.03,6,4,11,2003,69
10190,42,76.19,3,4,11,2003,69
10211,21,63.72,11,1,1,2004,69
10224,37,80.34,4,1,2,2004,69
10237,26,79.65,4,2,4,2004,69
10252,47,65.8,8,2,5,2004,69
10264,37,65.1,6,2,6,2004,69
10276,46,75.49,12,3,8,2004,69
10285,38,59.56,3,3,8,2004,69
10299,33,66.49,6,3,9,2004,69
10309,24,56.1,2,4,10,2004,69
10319,31,81.73,7,4,11,2004,69
10330,42,81.03,1,4,11,2004,69
10341,32,100.0,6,4,11,2004,69
10355,41,70.65,3,4,12,2004,69
10363,43,61.23,14,1,1,2005,69
10375,20,100.0,14,1,2,2005,69
10390,35,65.13,4,1,3,2005,69
10403,27,79.65,4,2,4,2005,69
10110,43,78.15,11,1,3,2003,90
10124,32,72.7,10,2,5,2003,90
10148,21,73.6,4,3,9,2003,90
10161,20,100.0,3,4,10,2003,90
10172,22,74.51,1,4,11,2003,90
10182,36,73.6,14,4,11,2003,90
10192,46,83.6,2,4,11,2003,90
10204,47,96.32,8,4,12,2003,90
10212,45,88.14,1,1,1,2004,90
10227,47,88.14,14,1,3,2004,90
10241,47,94.5,6,2,4,2004,90
10267,38,87.24,3,3,7,2004,90
10279,49,79.97,3,3,8,2004,90
10288,35,80.87,9,3,9,2004,90
10302,49,100.0,5,4,10,2003,90
10311,28,93.6,4,4,10,2004,90
10321,30,72.7,1,4,11,2004,90
10332,39,86.72,7,4,11,2004,90
10346,25,100.0,1,4,11,2004,90
10368,40,100.0,2,1,1,2005,90
10380,36,37.5,6,1,2,2005,90
10407,76,94.5,6,2,4,2005,90
10420,39,100.0,9,2,5,2005,90
10104,44,39.6,10,1,1,2003,35
10114,24,30.06,1,2,4,2003,35
10127,39,38.19,12,2,6,2003,35
10141,21,42.43,6,3,8,2003,35
10151,30,40.31,4,3,9,2003,35
10165,27,31.82,13,4,10,2003,35
10175,37,31.12,2,4,11,2003,35
10184,42,31.82,7,4,11,2003,35
10195,32,28.29,7,4,11,2003,35
10207,42,29.7,8,4,12,2003,35
10219,21,40.31,3,1,2,2004,35
10229,33,32.88,2,1,3,2004,35
10246,49,36.07,6,2,5,2004,35
10259,31,33.24,5,2,6,2004,35
10271,38,41.72,6,3,7,2004,35
10281,20,40.66,2,3,8,2004,35
10292,39,30.06,9,3,9,2004,35
10305,48,31.47,6,4,10,2004,35
10314,39,37.13,15,4,10,2004,35
10324,30,100.0,9,4,11,2004,35
10335,33,37.13,2,4,11,2004,35
10349,36,37.13,3,4,12,2004,35
10358,36,82.94,4,4,12,2004,35
10371,45,100.0,8,1,1,2005,35
10383,40,100.0,3,1,2,2005,35
10394,46,38.9,6,1,3,2005,35
10412,30,36.07,6,2,5,2005,35
10425,31,33.24,5,2,5,2005,35
10106,49,74.68,13,1,2,2003,68
10119,41,59.6,4,2,4,2003,68
10131,35,67.14,5,2,6,2003,68
10143,27,60.97,8,3,8,2003,68
10155,23,72.62,6,4,10,2003,68
10167,21,69.88,2,4,10,2003,68
10178,34,80.84,5,4,11,2003,68
10186,22,69.2,2,4,11,2003,68
10198,48,67.82,5,4,11,2003,68
10209,43,82.21,1,1,1,2004,68
10222,32,81.53,5,1,2,2004,68
10249,20,67.82,1,2,5,2004,68
10262,24,67.14,10,2,6,2004,68
10274,40,65.08,2,3,7,2004,68
10284,30,73.99,12,3,8,2004,68
10296,21,71.25,8,3,9,2004,68
10307,25,75.36,2,4,10,2004,68
10316,34,63.71,10,4,11,2004,68
10328,48,58.92,1,4,11,2004,68
10339,55,100.0,12,4,11,2004,68
10351,25,74.68,5,4,12,2004,68
10373,38,70.44,7,1,1,2005,68
10386,39,55.96,1,1,3,2005,68
10398,28,57.55,3,1,3,2005,68
10400,24,61.66,2,2,4,2005,68
10415,21,67.82,1,2,5,2005,68
10110,46,100.0,10,1,3,2003,117
10124,25,93.95,9,2,5,2003,117
10148,34,100.0,3,3,9,2003,117
10161,25,100.0,2,4,10,2003,117
10173,23,100.0,16,4,11,2003,117
10182,20,100.0,13,4,11,2003,117
10192,23,100.0,1,4,11,2003,117
10204,42,100.0,7,4,12,2003,117
10213,27,100.0,3,1,1,2004,117
10227,33,100.0,13,1,3,2004,117
10241,28,98.65,5,2,4,2004,117
10267,43,100.0,2,3,7,2004,117
10279,48,100.0,2,3,8,2004,117
10288,48,100.0,8,3,9,2004,117
10302,45,100.0,4,4,10,2003,117
10311,43,100.0,3,4,10,2004,117
10332,44,42.26,11,4,11,2004,117
10346,24,87.24,5,4,11,2004,117
10368,31,100.0,5,1,1,2005,117
10380,44,36.29,7,1,2,2005,117
10407,59,98.65,5,2,4,2005,117
10420,55,96.3,8,2,5,2005,117
10109,29,32.1,6,1,3,2003,37
10122,39,30.96,4,2,5,2003,37
10135,20,35.87,1,3,7,2003,37
10147,25,42.67,1,3,9,2003,37
10160,42,37.0,2,4,10,2003,37
10171,36,35.49,4,4,11,2003,37
10181,37,42.67,8,4,11,2003,37
10192,30,30.59,13,4,11,2003,37
10203,21,37.0,2,4,12,2003,37
10212,34,43.42,12,1,1,2004,37
10225,42,36.63,3,1,2,2004,37
10239,20,44.56,2,2,4,2004,37
10253,40,42.67,7,2,6,2004,37
10266,34,40.4,8,3,7,2004,37
10278,31,38.89,8,3,8,2004,37
10287,36,39.65,6,3,8,2004,37
10301,48,34.36,10,4,10,2003,37
10310,33,41.91,4,4,10,2004,37
10321,37,33.23,12,4,11,2004,37
10331,27,42.24,13,4,11,2004,37
10342,39,40.4,9,4,11,2004,37
10355,36,38.52,4,4,12,2004,37
10367,36,100.0,2,1,1,2005,37
10378,41,100.0,7,1,2,2005,37
10390,37,100.0,5,1,3,2005,37
10405,47,44.56,2,2,4,2005,37
10419,15,42.67,7,2,5,2005,37
10105,44,72.58,4,1,2,2003,88
10119,35,87.62,13,2,4,2003,88
10129,41,94.71,4,2,6,2003,88
10142,49,98.25,1,3,8,2003,88
10154,31,91.17,2,4,10,2003,88
10167,20,79.66,11,4,10,2003,88
10177,45,72.58,2,4,11,2003,88
10185,33,74.35,2,4,11,2003,88
10197,47,83.2,8,4,11,2003,88
10208,20,89.4,2,1,1,2004,88
10222,47,70.81,14,1,2,2004,88
10233,40,94.71,2,1,3,2004,88
10248,30,100.0,5,2,5,2004,88
10261,22,91.17,3,2,6,2004,88
10273,27,100.0,6,3,7,2004,88
10283,34,92.94,8,3,8,2004,88
10295,46,84.97,3,3,9,2004,88
10306,31,84.08,2,4,10,2004,88
10315,24,86.74,1,4,10,2004,88
10326,41,85.85,3,4,11,2004,88
10339,55,100.0,13,4,11,2004,88
10350,30,100.0,9,4,12,2004,88
10373,33,57.32,12,1,1,2005,88
10384,43,97.87,2,1,2,2005,88
10396,27,83.2,7,1,3,2005,88
10414,60,100.0,5,2,5,2005,88
10110,27,73.62,12,1,3,2003,85
10124,49,83.04,11,2,5,2003,85
10148,31,73.62,5,3,9,2003,85
10161,20,77.05,4,4,10,2003,85
10172,24,81.33,2,4,11,2003,85
10182,33,94.17,15,4,11,2003,85
10192,32,72.77,3,4,11,2003,85
10204,40,79.62,9,4,12,2003,85
10212,27,79.62,2,1,1,2004,85
10227,40,79.62,15,1,3,2004,85
10241,26,81.33,7,2,4,2004,85
10267,44,96.74,4,3,7,2004,85
10279,33,71.06,4,3,8,2004,85
10288,34,68.49,10,3,9,2004,85
10302,48,74.48,6,4,10,2003,85
10311,25,83.04,5,4,10,2004,85
10321,39,84.75,2,4,11,2004,85
10332,45,34.19,12,4,11,2004,85
10346,24,100.0,2,4,11,2004,85
10368,46,79.62,1,1,1,2005,85
10380,44,79.06,9,1,2,2005,85
10407,13,81.33,7,2,4,2005,85
10420,35,96.74,10,2,5,2005,85
10108,30,63.07,5,1,3,2003,61
10122,34,50.21,9,2,5,2003,61
10135,27,66.13,6,3,7,2003,61
10147,30,68.58,6,3,9,2003,61
10159,50,69.8,1,4,10,2003,61
10169,34,50.21,1,4,11,2003,61
10181,23,65.52,13,4,11,2003,61
10191,48,60.01,2,4,11,2003,61
10203,34,64.9,7,4,12,2003,61
10211,48,48.98,1,1,1,2004,61
10225,24,50.21,8,1,2,2004,61
10238,47,62.45,2,2,4,2004,61
10253,24,52.66,12,2,6,2004,61
10266,47,62.45,13,3,7,2004,61
10276,20,61.23,2,3,8,2004,61
10287,20,67.97,11,3,8,2004,61
10300,31,58.78,4,4,10,2003,61
10310,38,56.94,9,4,10,2004,61
10320,26,61.23,2,4,11,2004,61
10331,25,100.0,9,4,11,2004,61
10342,48,62.45,10,4,11,2004,61
10355,44,62.45,6,4,12,2004,61
10363,21,100.0,15,1,1,2005,61
10378,46,41.54,6,1,2,2005,61
10390,46,52.84,6,1,3,2005,61
10419,55,52.66,12,2,5,2005,61
10106,31,52.6,14,1,2,2003,65
10119,20,72.98,5,2,4,2003,65
10131,29,59.18,6,2,6,2003,65
10143,33,77.59,9,3,8,2003,65
10155,34,55.89,7,4,10,2003,65
10167,32,63.12,3,4,10,2003,65
10178,27,73.64,6,4,11,2003,65
10186,21,69.04,3,4,11,2003,65
10198,27,71.67,6,4,11,2003,65
10209,36,77.59,2,1,1,2004,65
10222,43,70.35,6,1,2,2004,65
10249,25,69.7,2,2,5,2004,65
10262,46,70.35,11,2,6,2004,65
10274,24,72.33,3,3,7,2004,65
10284,39,71.67,13,3,8,2004,65
10296,31,53.92,9,3,9,2004,65
10307,22,71.67,3,4,10,2004,65
10316,47,76.93,11,4,11,2004,65
10328,20,72.98,2,4,11,2004,65
10339,29,99.69,14,4,11,2004,65
10351,38,68.38,4,4,12,2004,65
10361,34,100.0,6,4,12,2004,65
10373,46,66.0,11,1,1,2005,65
10386,35,63.76,9,1,3,2005,65
10398,34,71.67,13,1,3,2005,65
10400,38,57.2,3,2,4,2005,65
10415,18,69.7,2,2,5,2005,65
10110,37,100.0,14,1,3,2003,107
10124,43,100.0,13,2,5,2003,107
10148,27,100.0,7,3,9,2003,107
10161,30,100.0,6,4,10,2003,107
10172,22,98.51,4,4,11,2003,107
10182,49,100.0,17,4,11,2003,107
10192,46,100.0,5,4,11,2003,107
10204,48,91.02,11,4,12,2003,107
10212,46,87.81,4,1,1,2004,107
10226,48,92.09,2,1,2,2004,107
10241,27,86.73,9,2,4,2004,107
10267,43,100.0,6,3,7,2004,107
10279,48,100.0,6,3,8,2004,107
10288,41,100.0,12,3,9,2004,107
10301,22,96.37,2,4,10,2003,107
10311,46,92.09,7,4,10,2004,107
10321,21,89.95,4,4,11,2004,107
10332,31,37.18,13,4,11,2004,107
10346,26,95.88,6,4,11,2004,107
10368,20,99.58,4,1,1,2005,107
10380,34,100.0,11,1,2,2005,107
10407,43,86.73,9,2,4,2005,107
10420,26,100.0,12,2,5,2005,107
10105,50,79.67,1,1,2,2003,83
10119,35,90.57,10,2,4,2003,83
10129,50,77.99,1,2,6,2003,83
10143,23,80.51,14,3,8,2003,83
10155,37,67.93,12,4,10,2003,83
10167,29,83.86,8,4,10,2003,83
10178,21,72.12,11,4,11,2003,83
10186,36,85.54,8,4,11,2003,83
10197,22,86.38,5,4,11,2003,83
10209,22,89.73,7,1,1,2004,83
10222,46,80.51,11,1,2,2004,83
10248,23,76.31,2,2,5,2004,83
10262,49,87.21,16,2,6,2004,83
10273,48,83.02,3,3,7,2004,83
10283,33,72.96,5,3,8,2004,83
10296,22,77.15,14,3,9,2004,83
10307,22,91.41,8,4,10,2004,83
10316,25,92.25,16,4,11,2004,83
10326,20,92.25,2,4,11,2004,83
10339,42,59.36,16,4,11,2004,83
10350,25,60.34,10,4,12,2004,83
10373,23,100.0,10,1,1,2005,83
10385,37,85.54,2,1,2,2005,83
10396,37,90.57,8,1,3,2005,83
10400,42,72.96,8,2,4,2005,83
10414,51,76.31,2,2,5,2005,83
10108,40,100.0,1,1,3,2003,140
10122,43,100.0,5,2,5,2003,140
10135,47,100.0,2,3,7,2003,140
10147,23,100.0,2,3,9,2003,140
10160,35,100.0,3,4,10,2003,140
10170,34,100.0,1,4,11,2003,140
10181,25,100.0,9,4,11,2003,140
10192,45,100.0,14,4,11,2003,140
10203,47,100.0,3,4,12,2003,140
10212,49,100.0,13,1,1,2004,140
10225,40,100.0,4,1,2,2004,140
10239,29,100.0,3,2,4,2004,140
10253,39,100.0,8,2,6,2004,140
10266,24,100.0,9,3,7,2004,140
10278,25,100.0,9,3,8,2004,140
10287,36,100.0,7,3,8,2004,140
10301,50,100.0,11,4,10,2003,140
10310,45,100.0,5,4,10,2004,140
10321,26,100.0,13,4,11,2004,140
10331,21,100.0,1,4,11,2004,140
10342,42,100.0,6,4,11,2004,140
10355,32,100.0,8,4,12,2004,140
10363,31,94.58,1,1,1,2005,140
10378,33,53.27,3,1,2,2005,140
10390,45,100.0,8,1,3,2005,140
10405,76,100.0,3,2,4,2005,140
10419,70,100.0,8,2,5,2005,140
10106,50,64.83,11,1,2,2003,68
10119,28,70.29,2,2,4,2003,68
10131,50,81.89,3,2,6,2003,68
10143,28,66.19,6,3,8,2003,68
10155,44,77.11,4,4,10,2003,68
10168,27,73.02,18,4,10,2003,68
10178,30,72.33,3,4,11,2003,68
10198,43,66.19,3,4,11,2003,68
10210,29,69.6,16,1,1,2004,68
10222,48,56.64,3,1,2,2004,68
10235,33,60.05,12,2,4,2004,68
10250,40,75.06,13,2,5,2004,68
10262,48,61.42,8,2,6,2004,68
10275,41,81.89,18,3,7,2004,68
10284,21,55.96,10,3,8,2004,68
10296,32,71.65,6,3,9,2004,68
10308,43,76.43,16,4,10,2004,68
10316,30,77.79,8,4,11,2004,68
10328,35,76.43,3,4,11,2004,68
10339,45,96.92,11,4,11,2004,68
10351,34,59.37,3,4,12,2004,68
10361,26,100.0,7,4,12,2004,68
10373,39,73.0,13,1,1,2005,68
10386,41,73.32,12,1,3,2005,68
10398,41,68.24,2,1,3,2005,68
10401,64,60.05,12,2,4,2005,68
10416,18,75.06,13,2,5,2005,68
10100,49,34.47,1,1,1,2003,41
10110,48,34.47,5,1,3,2003,41
10124,46,33.23,4,2,5,2003,41
10149,26,38.98,9,3,9,2003,41
10162,37,38.98,7,4,10,2003,41
10173,35,33.23,11,4,11,2003,41
10182,23,42.26,8,4,11,2003,41
10193,22,41.03,12,4,11,2003,41
10204,39,33.23,2,4,12,2003,41
10214,44,34.88,5,1,1,2004,41
10227,27,43.9,8,1,3,2004,41
10242,46,36.93,1,2,4,2004,41
10280,33,41.85,14,3,8,2004,41
10288,33,40.62,3,3,9,2004,41
10303,24,40.21,1,4,10,2004,41
10312,31,35.29,15,4,10,2004,41
10332,41,77.24,14,4,11,2004,41
10346,22,97.44,4,4,11,2004,41
10368,46,37.34,3,1,1,2005,41
10380,43,95.03,12,1,2,2005,41
10408,15,36.93,1,2,4,2005,41
10420,15,43.49,3,2,5,2005,41
10104,26,100.0,5,1,1,2003,118
10115,44,100.0,1,2,4,2003,118
10127,20,96.99,7,2,6,2003,118
10141,40,94.62,1,3,8,2003,118
10152,23,100.0,3,3,9,2003,118
10165,24,99.36,8,4,10,2003,118
10176,29,100.0,7,4,11,2003,118
10184,49,100.0,2,4,11,2003,118
10195,34,100.0,2,4,11,2003,118
10207,28,100.0,3,4,12,2003,118
10220,37,100.0,7,1,2,2004,118
10230,45,100.0,5,1,3,2004,118
10246,46,100.0,1,2,5,2004,118
10271,22,100.0,1,3,7,2004,118
10282,39,100.0,10,3,8,2004,118
10292,27,100.0,4,3,9,2004,118
10305,36,100.0,1,4,10,2004,118
10314,38,100.0,10,4,10,2004,118
10325,44,100.0,5,4,11,2004,118
10336,31,100.0,5,4,11,2004,118
10349,23,100.0,2,4,12,2004,118
10359,22,100.0,7,4,12,2004,118
10371,28,50.32,9,1,1,2005,118
10383,21,93.91,4,1,2,2005,118
10394,37,100.0,7,1,3,2005,118
10412,31,100.0,1,2,5,2005,118
10103,25,100.0,15,1,1,2003,97
10111,26,86.68,3,1,3,2003,97
10126,34,100.0,15,2,5,2003,97
10139,29,100.0,4,3,7,2003,97
10149,20,90.57,1,3,9,2003,97
10163,42,91.55,5,4,10,2003,97
10173,22,100.0,3,4,11,2003,97
10183,47,100.0,12,4,11,2003,97
10193,20,100.0,4,4,11,2003,97
10206,33,97.39,10,4,12,2003,97
10215,39,90.57,7,1,1,2004,97
10228,33,100.0,6,1,3,2004,97
10244,40,86.68,4,2,4,2004,97
